fan_id,favorite_team,signup_date,watched_games,churned,cancel_date
3428,SAC,2023-10-15,5,1,2023-11-17
3429,NYK,2023-10-05,8,0,
3430,PHI,2023-10-07,4,1,2023-11-02
3431,LAL,2023-10-14,19,0,
3432,SAC,2023-10-04,4,1,2023-12-05
3433,PHX,2023-10-13,19,0,
3434,SAC,2023-10-16,4,1,2023-11-13
3435,PHI,2023-10-20,14,0,
3436,DEN,2023-10-06,14,0,
3437,BOS,2023-10-21,8,0,
3438,PHI,2023-10-11,13,0,
3439,DEN,2023-10-28,10,0,
3440,SAC,2023-10-24,20,0,
3441,ATL,2023-10-07,3,1,2023-12-31
3442,MIL,2023-10-17,6,1,2023-12-26
3443,MIA,2023-10-01,8,0,
3444,TOR,2023-10-02,16,0,
3445,BOS,2023-10-03,12,0,
3446,DEN,2023-10-20,12,0,
3447,NYK,2023-10-17,5,1,2023-12-11
3448,MIL,2023-10-28,11,0,
3449,ATL,2023-10-03,6,1,2023-10-24
3450,DAL,2023-10-24,20,0,
3451,NYK,2023-10-06,16,0,
3452,PHX,2023-10-16,17,0,
3453,CHI,2023-10-19,14,0,
3454,MIL,2023-10-06,12,0,
3455,PHI,2023-10-23,13,0,
3456,CHI,2023-10-28,17,0,
3457,TOR,2023-10-28,8,0,
3458,ATL,2023-10-26,10,0,
3459,TOR,2023-10-24,13,0,
3460,PHI,2023-10-13,11,0,
3461,BOS,2023-10-14,20,0,
3462,DEN,2023-10-05,5,1,2023-11-04
3463,MIL,2023-10-03,5,1,2023-11-01
3464,NYK,2023-10-21,5,1,2024-01-16
3465,MIA,2023-10-01,11,0,
3466,GSW,2023-10-04,12,0,
3467,MEM,2023-10-25,8,0,
3468,DAL,2023-10-03,18,0,
3469,SAC,2023-10-15,17,0,
3470,MIL,2023-10-24,7,1,2023-12-24
3471,DAL,2023-10-02,3,1,2023-12-02
3472,HOU,2023-10-26,18,0,
3473,NYK,2023-10-18,8,0,
3474,MIL,2023-10-28,3,1,2024-01-20
3475,PHX,2023-10-13,17,0,
3476,DEN,2023-10-27,5,1,2023-11-12
3477,GSW,2023-10-04,16,0,
3478,SAC,2023-10-02,6,1,2023-12-17
3479,MIA,2023-10-16,6,1,2024-01-01
3480,HOU,2023-10-21,5,1,2023-12-22
3481,GSW,2023-10-25,7,1,2024-01-02
3482,TOR,2023-10-09,3,1,2023-12-09
3483,NYK,2023-10-04,17,0,
3484,GSW,2023-10-09,8,0,
3485,MIL,2023-10-03,13,0,
3486,MEM,2023-10-15,16,0,
3487,TOR,2023-10-26,7,1,2023-12-14
3488,GSW,2023-10-08,16,0,
3489,ATL,2023-10-09,14,0,
3490,MEM,2023-10-06,11,0,
3491,CHI,2023-10-28,20,0,
3492,PHI,2023-10-27,14,0,
3493,SAC,2023-10-01,9,0,
3494,BOS,2023-10-27,7,1,2023-11-17
3495,DAL,2023-10-08,19,0,
3496,SAC,2023-10-08,20,0,
3497,MIA,2023-10-26,20,0,
3498,HOU,2023-10-24,13,0,
3499,MIL,2023-10-14,16,0,
3500,MIL,2023-10-07,7,1,2023-10-27
3501,SAC,2023-10-21,12,0,
3502,ATL,2023-10-19,17,0,
3503,CHI,2023-10-03,4,1,2023-12-17
3504,ATL,2023-10-09,6,1,2023-12-02
3505,BOS,2023-10-24,18,0,
3506,SAC,2023-10-04,4,1,2023-12-16
3507,GSW,2023-10-24,15,0,
3508,PHX,2023-10-13,9,0,
3509,ATL,2023-10-16,10,0,
3510,TOR,2023-10-18,15,0,
3511,MEM,2023-10-15,20,0,
3512,DEN,2023-10-18,6,1,2023-11-05
3513,LAL,2023-10-01,16,0,
3514,BOS,2023-10-21,17,0,
3515,GSW,2023-10-24,18,0,
3516,MIL,2023-10-05,19,0,
3517,DAL,2023-10-13,6,1,2023-12-02
3518,CHI,2023-10-13,14,0,
3519,SAC,2023-10-10,16,0,
3520,MEM,2023-10-21,9,0,
3521,SAC,2023-10-17,13,0,
3522,GSW,2023-10-05,10,0,
3523,SAC,2023-10-23,9,0,
3524,LAL,2023-10-28,12,0,
3525,PHI,2023-10-18,17,0,
3526,MIL,2023-10-27,6,1,2023-11-28
3527,DAL,2023-10-07,17,0,
3528,MIA,2023-10-01,8,0,
3529,MEM,2023-10-05,17,0,
3530,CHI,2023-10-05,5,1,2023-12-05
3531,LAL,2023-10-27,4,1,2023-12-28
3532,DEN,2023-10-20,20,0,
3533,SAC,2023-10-24,18,0,
3534,MEM,2023-10-05,19,0,
3535,HOU,2023-10-24,16,0,
3536,NYK,2023-10-23,17,0,
3537,HOU,2023-10-20,10,0,
3538,MIL,2023-10-13,9,0,
3539,MIA,2023-10-12,9,0,
3540,HOU,2023-10-01,8,0,
3541,MEM,2023-10-11,3,1,2023-11-22
3542,MEM,2023-10-08,5,1,2023-11-07
3543,NYK,2023-10-13,18,0,
3544,NYK,2023-10-28,20,0,
3545,LAL,2023-10-27,9,0,
3546,MIL,2023-10-14,14,0,
3547,GSW,2023-10-03,5,1,2023-12-31
3548,NYK,2023-10-11,6,1,2023-10-31
3549,DAL,2023-10-26,10,0,
3550,MIL,2023-10-26,5,1,2023-11-25
3551,DEN,2023-10-11,7,1,2023-12-04
3552,MEM,2023-10-07,19,0,
3553,DAL,2023-10-13,9,0,
3554,PHX,2023-10-02,7,1,2023-12-27
3555,SAC,2023-10-26,19,0,
3556,NYK,2023-10-21,13,0,
3557,ATL,2023-10-23,5,1,2024-01-21
3558,ATL,2023-10-11,18,0,
3559,PHI,2023-10-21,8,0,
3560,DEN,2023-10-17,5,1,2024-01-07
3561,DEN,2023-10-07,5,1,2023-12-25
3562,MIA,2023-10-11,14,0,
3563,SAC,2023-10-05,15,0,
3564,CHI,2023-10-08,14,0,
3565,GSW,2023-10-03,11,0,
3566,CHI,2023-10-07,4,1,2023-10-31
3567,NYK,2023-10-11,10,0,
3568,BOS,2023-10-06,12,0,
3569,PHI,2023-10-09,19,0,
3570,LAL,2023-10-16,15,0,
3571,DEN,2023-10-10,20,0,
3572,PHX,2023-10-11,10,0,
3573,PHX,2023-10-20,18,0,
3574,PHI,2023-10-25,5,1,2023-11-28
3575,PHX,2023-10-13,12,0,
3576,DEN,2023-10-09,17,0,
3577,MIL,2023-10-07,6,1,2023-11-22
3578,NYK,2023-10-05,9,0,
3579,ATL,2023-10-01,11,0,
3580,BOS,2023-10-28,3,1,2023-11-19
3581,GSW,2023-10-26,11,0,
3582,HOU,2023-10-16,18,0,
3583,TOR,2023-10-20,3,1,2024-01-07
3584,PHI,2023-10-17,4,1,2024-01-11
3585,MEM,2023-10-16,14,0,
3586,MEM,2023-10-13,12,0,
3587,HOU,2023-10-04,10,0,
3588,PHI,2023-10-16,6,1,2023-12-07
3589,TOR,2023-10-23,14,0,
3590,DEN,2023-10-19,7,1,2023-11-21
3591,DAL,2023-10-25,6,1,2023-12-12
3592,HOU,2023-10-13,8,0,
3593,MIL,2023-10-12,3,1,2023-11-28
3594,SAC,2023-10-20,4,1,2023-12-04
3595,HOU,2023-10-23,11,0,
3596,MEM,2023-10-24,18,0,
3597,CHI,2023-10-18,16,0,
3598,PHX,2023-10-03,17,0,
3599,NYK,2023-10-09,9,0,
3600,SAC,2023-10-08,3,1,2023-12-30
3601,SAC,2023-10-07,14,0,
3602,LAL,2023-10-05,19,0,
3603,PHI,2023-10-16,14,0,
3604,ATL,2023-10-06,6,1,2023-11-07
3605,NYK,2023-10-28,7,1,2023-12-22
3606,DEN,2023-10-26,3,1,2024-01-14
3607,GSW,2023-10-24,5,1,2023-12-11
3608,PHI,2023-10-19,4,1,2023-12-19
3609,MIL,2023-10-09,14,0,
3610,CHI,2023-10-07,8,0,
3611,DAL,2023-10-07,17,0,
3612,PHI,2023-10-27,7,1,2023-12-27
3613,BOS,2023-10-01,18,0,
3614,LAL,2023-10-23,3,1,2023-12-26
3615,GSW,2023-10-23,7,1,2023-11-26
3616,PHX,2023-10-18,20,0,
3617,PHX,2023-10-22,8,0,
3618,MEM,2023-10-16,3,1,2023-11-05
3619,NYK,2023-10-13,5,1,2023-12-19
3620,DAL,2023-10-08,9,0,
3621,DEN,2023-10-12,5,1,2023-11-28
3622,LAL,2023-10-12,7,1,2023-11-01
3623,PHX,2023-10-20,19,0,
3624,MIA,2023-10-15,4,1,2024-01-11
3625,LAL,2023-10-16,17,0,
3626,MIL,2023-10-05,15,0,
3627,ATL,2023-10-07,18,0,
3628,DAL,2023-10-22,14,0,
3629,NYK,2023-10-01,20,0,
3630,LAL,2023-10-19,15,0,
3631,PHI,2023-10-23,11,0,
3632,MEM,2023-10-21,18,0,
3633,MEM,2023-10-01,14,0,
3634,PHI,2023-10-09,5,1,2023-11-06
3635,HOU,2023-10-10,12,0,
3636,BOS,2023-10-05,17,0,
3637,BOS,2023-10-22,4,1,2023-12-12
3638,GSW,2023-10-17,8,0,
3639,SAC,2023-10-14,18,0,
3640,DAL,2023-10-12,11,0,
3641,DEN,2023-10-23,7,1,2023-12-12
3642,LAL,2023-10-17,7,1,2024-01-10
3643,GSW,2023-10-23,5,1,2024-01-08
3644,LAL,2023-10-17,18,0,
3645,HOU,2023-10-19,6,1,2023-11-21
3646,PHI,2023-10-13,3,1,2023-12-23
3647,GSW,2023-10-07,17,0,
3648,CHI,2023-10-27,8,0,
3649,HOU,2023-10-19,15,0,
3650,SAC,2023-10-11,6,1,2024-01-09
3651,HOU,2023-10-03,16,0,
3652,MIA,2023-10-13,8,0,
3653,NYK,2023-10-20,10,0,
3654,MEM,2023-10-25,7,1,2023-11-15
3655,DEN,2023-10-02,19,0,
3656,BOS,2023-10-28,8,0,
3657,CHI,2023-10-02,20,0,
3658,MIL,2023-10-03,16,0,
3659,MIL,2023-10-23,3,1,2023-12-02
3660,ATL,2023-10-08,4,1,2023-11-05
3661,GSW,2023-10-15,11,0,
3662,LAL,2023-10-12,14,0,
3663,LAL,2023-10-07,7,1,2024-01-04
3664,HOU,2023-10-13,3,1,2023-11-05
3665,MIL,2023-10-15,4,1,2023-12-11
3666,MIL,2023-10-23,19,0,
3667,MIL,2023-10-02,10,0,
3668,PHI,2023-10-07,19,0,
3669,MEM,2023-10-25,18,0,
3670,DEN,2023-10-07,20,0,
3671,DEN,2023-10-28,18,0,
3672,DAL,2023-10-22,17,0,
3673,PHX,2023-10-12,14,0,
3674,LAL,2023-10-15,15,0,
3675,LAL,2023-10-23,17,0,
3676,BOS,2023-10-20,9,0,
3677,LAL,2023-10-22,12,0,
3678,ATL,2023-10-19,12,0,
3679,MEM,2023-10-04,10,0,
3680,CHI,2023-10-08,18,0,
3681,TOR,2023-10-17,18,0,
3682,GSW,2023-10-18,18,0,
3683,CHI,2023-10-03,13,0,
3684,BOS,2023-10-15,10,0,
3685,DAL,2023-10-16,20,0,
3686,PHI,2023-10-12,4,1,2023-12-18
3687,MIL,2023-10-27,4,1,2024-01-12
3688,TOR,2023-10-12,13,0,
3689,PHI,2023-10-25,17,0,
3690,DEN,2023-10-23,11,0,
3691,BOS,2023-10-10,11,0,
3692,PHX,2023-10-10,15,0,
3693,MIL,2023-10-06,11,0,
3694,LAL,2023-10-16,11,0,
3695,TOR,2023-10-24,5,1,2024-01-12
3696,MEM,2023-10-17,3,1,2023-11-07
3697,PHX,2023-10-24,4,1,2024-01-20
3698,DEN,2023-10-23,14,0,
3699,CHI,2023-10-13,7,1,2023-12-12
3700,MEM,2023-10-25,7,1,2023-12-29
3701,PHI,2023-10-23,20,0,
3702,PHX,2023-10-28,16,0,
3703,BOS,2023-10-06,17,0,
3704,CHI,2023-10-06,7,1,2023-12-29
3705,LAL,2023-10-11,20,0,
3706,SAC,2023-10-21,9,0,
3707,DAL,2023-10-02,14,0,
3708,MIL,2023-10-24,5,1,2023-11-27
3709,DAL,2023-10-11,4,1,2023-12-26
3710,PHI,2023-10-18,16,0,
3711,HOU,2023-10-11,7,1,2023-11-09
3712,MIA,2023-10-19,19,0,
3713,ATL,2023-10-05,18,0,
3714,CHI,2023-10-15,17,0,
3715,ATL,2023-10-11,19,0,
3716,DAL,2023-10-21,7,1,2023-11-07
3717,GSW,2023-10-17,12,0,
3718,CHI,2023-10-06,7,1,2024-01-01
3719,ATL,2023-10-27,15,0,
3720,NYK,2023-10-19,11,0,
3721,NYK,2023-10-23,8,0,
3722,PHI,2023-10-19,9,0,
3723,BOS,2023-10-23,20,0,
3724,HOU,2023-10-13,11,0,
3725,MIL,2023-10-18,3,1,2023-11-20
3726,PHX,2023-10-18,10,0,
3727,NYK,2023-10-18,20,0,
3728,CHI,2023-10-17,10,0,
3729,PHI,2023-10-19,3,1,2023-11-05
3730,NYK,2023-10-16,6,1,2023-12-14
3731,TOR,2023-10-13,8,0,
3732,GSW,2023-10-28,8,0,
3733,PHI,2023-10-11,7,1,2023-11-17
3734,MIL,2023-10-03,19,0,
3735,ATL,2023-10-27,9,0,
3736,BOS,2023-10-09,16,0,
3737,GSW,2023-10-16,6,1,2023-11-21
3738,ATL,2023-10-05,8,0,
3739,MEM,2023-10-09,19,0,
3740,BOS,2023-10-25,4,1,2024-01-01
3741,MEM,2023-10-27,20,0,
3742,DAL,2023-10-02,3,1,2023-11-11
3743,NYK,2023-10-10,12,0,
3744,MIA,2023-10-08,19,0,
3745,DAL,2023-10-19,9,0,
3746,NYK,2023-10-01,16,0,
3747,PHI,2023-10-02,19,0,
3748,CHI,2023-10-14,10,0,
3749,TOR,2023-10-24,5,1,2023-11-15
3750,SAC,2023-10-15,9,0,
3751,PHX,2023-10-25,6,1,2023-11-20
3752,PHI,2023-10-04,10,0,
3753,MEM,2023-10-24,5,1,2023-12-16
3754,MIL,2023-10-18,10,0,
3755,GSW,2023-10-02,13,0,
3756,MEM,2023-10-04,13,0,
3757,GSW,2023-10-06,12,0,
3758,PHI,2023-10-07,19,0,
3759,MIL,2023-10-02,5,1,2023-12-17
3760,MEM,2023-10-01,13,0,
3761,TOR,2023-10-28,16,0,
3762,PHI,2023-10-04,18,0,
3763,PHX,2023-10-10,8,0,
3764,DEN,2023-10-22,15,0,
3765,PHX,2023-10-05,14,0,
3766,SAC,2023-10-18,11,0,
3767,HOU,2023-10-06,14,0,
3768,SAC,2023-10-05,18,0,
3769,NYK,2023-10-16,13,0,
3770,PHX,2023-10-15,4,1,2023-11-20
3771,DAL,2023-10-22,18,0,
3772,PHX,2023-10-08,12,0,
3773,ATL,2023-10-06,7,1,2023-12-01
3774,LAL,2023-10-10,13,0,
3775,ATL,2023-10-14,15,0,
3776,ATL,2023-10-25,8,0,
3777,SAC,2023-10-10,17,0,
3778,MIL,2023-10-15,20,0,
3779,TOR,2023-10-18,15,0,
3780,HOU,2023-10-10,13,0,
3781,LAL,2023-10-11,9,0,
3782,NYK,2023-10-23,14,0,
3783,CHI,2023-10-25,13,0,
3784,ATL,2023-10-13,14,0,
3785,DEN,2023-10-16,3,1,2023-12-01
3786,GSW,2023-10-08,11,0,
3787,BOS,2023-10-09,14,0,
3788,SAC,2023-10-15,17,0,
3789,LAL,2023-10-21,3,1,2024-01-15
3790,TOR,2023-10-18,4,1,2024-01-06
3791,ATL,2023-10-18,16,0,
3792,DEN,2023-10-23,7,1,2023-12-24
3793,BOS,2023-10-27,14,0,
3794,DEN,2023-10-14,15,0,
3795,SAC,2023-10-22,9,0,
3796,CHI,2023-10-18,20,0,
3797,PHI,2023-10-18,20,0,
3798,ATL,2023-10-11,16,0,
3799,PHI,2023-10-05,7,1,2023-12-20
3800,HOU,2023-10-01,14,0,
3801,ATL,2023-10-11,13,0,
3802,SAC,2023-10-20,8,0,
3803,DAL,2023-10-13,4,1,2023-11-26
3804,LAL,2023-10-20,6,1,2023-12-22
3805,GSW,2023-10-06,19,0,
3806,DAL,2023-10-15,19,0,
3807,LAL,2023-10-16,12,0,
3808,LAL,2023-10-28,3,1,2023-12-01
3809,LAL,2023-10-07,18,0,
3810,SAC,2023-10-20,13,0,
3811,PHX,2023-10-25,4,1,2023-12-27
3812,BOS,2023-10-03,5,1,2023-12-29
3813,GSW,2023-10-02,13,0,
3814,SAC,2023-10-21,3,1,2024-01-11
3815,ATL,2023-10-13,20,0,
3816,ATL,2023-10-13,5,1,2023-12-10
3817,NYK,2023-10-26,5,1,2023-12-13
3818,SAC,2023-10-07,12,0,
3819,MIL,2023-10-24,7,1,2023-11-12
3820,MIL,2023-10-25,13,0,
3821,PHX,2023-10-04,18,0,
3822,CHI,2023-10-19,11,0,
3823,BOS,2023-10-16,20,0,
3824,CHI,2023-10-05,4,1,2023-11-12
3825,BOS,2023-10-10,18,0,
3826,LAL,2023-10-15,7,1,2024-01-04
3827,MEM,2023-10-25,14,0,
3828,MIA,2023-10-26,17,0,
3829,TOR,2023-10-17,8,0,
3830,DAL,2023-10-08,5,1,2023-12-09
3831,PHX,2023-10-02,20,0,
3832,MEM,2023-10-04,7,1,2023-12-10
3833,TOR,2023-10-26,8,0,
3834,SAC,2023-10-07,19,0,
3835,MEM,2023-10-28,5,1,2024-01-10
3836,BOS,2023-10-16,19,0,
3837,GSW,2023-10-12,8,0,
3838,BOS,2023-10-15,5,1,2023-12-01
3839,NYK,2023-10-08,11,0,
3840,DEN,2023-10-11,9,0,
3841,LAL,2023-10-22,16,0,
3842,PHI,2023-10-27,10,0,
3843,PHI,2023-10-27,5,1,2023-12-17
3844,ATL,2023-10-24,11,0,
3845,SAC,2023-10-24,20,0,
3846,SAC,2023-10-02,18,0,
3847,CHI,2023-10-05,10,0,
3848,MIA,2023-10-12,20,0,
3849,SAC,2023-10-19,9,0,
3850,DEN,2023-10-03,15,0,
3851,PHX,2023-10-17,16,0,
3852,BOS,2023-10-11,18,0,
3853,CHI,2023-10-24,8,0,
3854,PHI,2023-10-09,8,0,
3855,NYK,2023-10-19,3,1,2023-11-06
3856,BOS,2023-10-16,4,1,2023-10-31
3857,HOU,2023-10-15,11,0,
3858,MIL,2023-10-10,6,1,2023-12-13
3859,GSW,2023-10-20,6,1,2024-01-01
3860,SAC,2023-10-12,5,1,2023-11-15
3861,CHI,2023-10-17,4,1,2023-12-28
3862,MIL,2023-10-10,11,0,
3863,BOS,2023-10-20,14,0,
3864,ATL,2023-10-08,7,1,2023-12-29
3865,ATL,2023-10-21,15,0,
3866,ATL,2023-10-12,3,1,2023-10-27
3867,BOS,2023-10-27,13,0,
3868,PHI,2023-10-11,10,0,
3869,GSW,2023-10-28,5,1,2023-11-17
3870,MIA,2023-10-19,17,0,
3871,MIA,2023-10-28,11,0,
3872,GSW,2023-10-23,15,0,
3873,PHX,2023-10-27,4,1,2024-01-19
3874,CHI,2023-10-23,3,1,2023-12-19
3875,SAC,2023-10-04,5,1,2023-12-14
3876,PHI,2023-10-16,8,0,
3877,MIL,2023-10-08,20,0,
3878,SAC,2023-10-18,19,0,
3879,GSW,2023-10-25,19,0,
3880,GSW,2023-10-21,7,1,2023-11-08
3881,BOS,2023-10-02,7,1,2023-11-09
3882,TOR,2023-10-05,6,1,2023-12-02
3883,LAL,2023-10-25,10,0,
3884,PHI,2023-10-03,13,0,
3885,NYK,2023-10-28,11,0,
3886,GSW,2023-10-15,15,0,
3887,CHI,2023-10-21,14,0,
3888,MEM,2023-10-26,9,0,
3889,DEN,2023-10-20,12,0,
3890,MEM,2023-10-08,18,0,
3891,DAL,2023-10-27,7,1,2024-01-03
3892,MIL,2023-10-11,18,0,
3893,TOR,2023-10-27,5,1,2023-12-05
3894,NYK,2023-10-08,18,0,
3895,PHI,2023-10-13,3,1,2023-11-01
3896,TOR,2023-10-13,7,1,2023-11-01
3897,ATL,2023-10-10,11,0,
3898,LAL,2023-10-10,3,1,2023-12-01
3899,NYK,2023-10-03,11,0,
3900,ATL,2023-10-04,16,0,
3901,CHI,2023-10-11,3,1,2023-11-30
3902,SAC,2023-10-14,19,0,
3903,BOS,2023-10-12,17,0,
3904,CHI,2023-10-18,3,1,2024-01-12
3905,TOR,2023-10-06,13,0,
3906,PHX,2023-10-28,13,0,
3907,NYK,2023-10-09,20,0,
3908,PHX,2023-10-24,9,0,
3909,SAC,2023-10-19,19,0,
3910,ATL,2023-10-16,9,0,
3911,ATL,2023-10-18,6,1,2023-12-01
3912,BOS,2023-10-28,10,0,
3913,ATL,2023-10-25,12,0,
3914,TOR,2023-10-18,12,0,
3915,DEN,2023-10-20,16,0,
3916,CHI,2023-10-18,15,0,
3917,MIL,2023-10-07,7,1,2023-11-21
3918,MIA,2023-10-09,15,0,
3919,PHI,2023-10-12,20,0,
3920,ATL,2023-10-12,5,1,2023-12-26
3921,BOS,2023-10-11,10,0,
3922,DEN,2023-10-15,13,0,
3923,MEM,2023-10-12,7,1,2024-01-02
3924,BOS,2023-10-10,9,0,
3925,MIA,2023-10-03,17,0,
3926,DEN,2023-10-04,18,0,
3927,MIL,2023-10-09,14,0,
3928,HOU,2023-10-18,8,0,
3929,GSW,2023-10-22,10,0,
3930,CHI,2023-10-09,12,0,
3931,TOR,2023-10-22,18,0,
3932,NYK,2023-10-21,12,0,
3933,PHX,2023-10-27,10,0,
3934,MIA,2023-10-10,7,1,2023-11-26
3935,ATL,2023-10-15,3,1,2023-12-20
3936,LAL,2023-10-18,6,1,2023-12-05
3937,GSW,2023-10-03,12,0,
3938,TOR,2023-10-22,12,0,
3939,MIA,2023-10-18,6,1,2023-11-06
3940,DEN,2023-10-18,5,1,2023-12-15
3941,MIA,2023-10-07,3,1,2023-11-22
3942,GSW,2023-10-10,13,0,
3943,TOR,2023-10-02,13,0,
3944,SAC,2023-10-16,13,0,
3945,GSW,2023-10-16,16,0,
3946,MIA,2023-10-13,19,0,
3947,DAL,2023-10-24,10,0,
3948,DAL,2023-10-07,15,0,
3949,TOR,2023-10-20,6,1,2023-12-26
3950,LAL,2023-10-05,8,0,
3951,PHX,2023-10-08,11,0,
3952,PHX,2023-10-19,12,0,
3953,MIA,2023-10-19,5,1,2023-11-26
3954,MIA,2023-10-20,13,0,
3955,MIA,2023-10-13,7,1,2023-12-31
3956,GSW,2023-10-23,19,0,
3957,MIA,2023-10-22,18,0,
3958,PHX,2023-10-24,20,0,
3959,MIL,2023-10-09,13,0,
3960,PHX,2023-10-26,6,1,2023-11-16
3961,CHI,2023-10-26,11,0,
3962,PHX,2023-10-19,3,1,2024-01-08
3963,MIL,2023-10-10,15,0,
3964,DEN,2023-10-23,11,0,
3965,HOU,2023-10-07,6,1,2023-12-20
3966,DAL,2023-10-16,5,1,2023-11-23
3967,TOR,2023-10-15,17,0,
3968,DEN,2023-10-10,8,0,
3969,ATL,2023-10-24,9,0,
3970,MIA,2023-10-25,6,1,2024-01-17
3971,PHX,2023-10-26,17,0,
3972,MIA,2023-10-17,9,0,
3973,PHX,2023-10-18,11,0,
3974,ATL,2023-10-03,20,0,
3975,BOS,2023-10-08,13,0,
3976,PHI,2023-10-24,6,1,2023-12-18
3977,DAL,2023-10-02,7,1,2023-12-13
3978,DAL,2023-10-20,3,1,2023-12-14
3979,NYK,2023-10-16,15,0,
3980,DAL,2023-10-23,20,0,
3981,PHI,2023-10-20,13,0,
3982,MIA,2023-10-07,17,0,
3983,MIL,2023-10-16,11,0,
3984,BOS,2023-10-27,14,0,
3985,MIL,2023-10-15,20,0,
3986,PHX,2023-10-07,12,0,
3987,ATL,2023-10-21,19,0,
3988,DAL,2023-10-18,13,0,
3989,DAL,2023-10-24,14,0,
3990,GSW,2023-10-28,12,0,
3991,MIL,2023-10-27,6,1,2024-01-04
3992,HOU,2023-10-10,6,1,2023-11-01
3993,PHI,2023-10-03,15,0,
3994,CHI,2023-10-02,7,1,2023-12-23
3995,TOR,2023-10-12,15,0,
3996,GSW,2023-10-23,16,0,
3997,DAL,2023-10-27,12,0,
3998,SAC,2023-10-09,15,0,
3999,CHI,2023-10-07,3,1,2023-11-07
4000,PHX,2023-10-01,20,0,
4001,MIA,2023-10-23,13,0,
4002,TOR,2023-10-20,13,0,
4003,DAL,2023-10-27,13,0,
4004,DEN,2023-10-01,5,1,2023-11-26
4005,PHI,2023-10-11,9,0,
4006,TOR,2023-10-07,5,1,2023-12-17
4007,LAL,2023-10-15,7,1,2023-12-25
4008,HOU,2023-10-16,19,0,
4009,GSW,2023-10-09,8,0,
4010,PHI,2023-10-28,6,1,2023-12-19
4011,DAL,2023-10-12,10,0,
4012,SAC,2023-10-06,14,0,
4013,MIL,2023-10-06,16,0,
4014,NYK,2023-10-07,7,1,2023-12-10
4015,LAL,2023-10-02,6,1,2023-11-21
4016,PHI,2023-10-06,3,1,2023-12-18
4017,PHI,2023-10-05,14,0,
4018,DAL,2023-10-26,14,0,
4019,DAL,2023-10-05,12,0,
4020,LAL,2023-10-26,13,0,
4021,BOS,2023-10-13,17,0,
4022,ATL,2023-10-27,10,0,
4023,BOS,2023-10-23,7,1,2023-12-14
4024,TOR,2023-10-19,4,1,2023-12-10
4025,TOR,2023-10-26,11,0,
4026,MEM,2023-10-22,6,1,2023-11-16
4027,CHI,2023-10-05,8,0,
4028,LAL,2023-10-23,13,0,
4029,MEM,2023-10-08,11,0,
4030,TOR,2023-10-18,4,1,2023-12-23
4031,MIA,2023-10-14,8,0,
4032,BOS,2023-10-01,12,0,
4033,CHI,2023-10-09,16,0,
4034,DAL,2023-10-11,3,1,2023-11-30
4035,MEM,2023-10-17,5,1,2023-12-04
4036,CHI,2023-10-07,4,1,2023-12-18
4037,CHI,2023-10-22,15,0,
4038,PHX,2023-10-18,13,0,
4039,PHI,2023-10-21,8,0,
4040,DAL,2023-10-07,12,0,
4041,LAL,2023-10-22,19,0,
4042,DEN,2023-10-04,12,0,
4043,GSW,2023-10-04,14,0,
4044,MIA,2023-10-10,4,1,2023-10-29
4045,MIL,2023-10-23,17,0,
4046,LAL,2023-10-06,6,1,2023-12-24
4047,GSW,2023-10-26,14,0,
4048,MIA,2023-10-15,18,0,
4049,MIA,2023-10-01,16,0,
4050,LAL,2023-10-11,15,0,
4051,MIL,2023-10-09,7,1,2023-11-02
4052,DAL,2023-10-18,18,0,
4053,CHI,2023-10-26,4,1,2023-12-08
4054,CHI,2023-10-03,20,0,
4055,GSW,2023-10-28,8,0,
4056,LAL,2023-10-13,14,0,
4057,MEM,2023-10-28,7,1,2023-12-05
4058,PHI,2023-10-19,18,0,
4059,GSW,2023-10-14,11,0,
4060,HOU,2023-10-01,6,1,2023-12-23
4061,MIA,2023-10-19,14,0,
4062,MIA,2023-10-23,6,1,2023-12-21
4063,GSW,2023-10-05,15,0,
4064,GSW,2023-10-02,17,0,
4065,PHX,2023-10-23,16,0,
4066,GSW,2023-10-06,14,0,
4067,MIA,2023-10-05,14,0,
4068,NYK,2023-10-14,11,0,
4069,SAC,2023-10-10,8,0,
4070,CHI,2023-10-14,3,1,2024-01-10
4071,MEM,2023-10-02,15,0,
4072,ATL,2023-10-05,11,0,
4073,BOS,2023-10-07,12,0,
4074,MIA,2023-10-18,16,0,
4075,DAL,2023-10-09,13,0,
4076,SAC,2023-10-28,7,1,2024-01-12
4077,SAC,2023-10-23,14,0,
4078,LAL,2023-10-15,13,0,
4079,DAL,2023-10-21,3,1,2023-11-20
4080,GSW,2023-10-28,12,0,
4081,MEM,2023-10-02,16,0,
4082,SAC,2023-10-22,4,1,2024-01-17
4083,MIL,2023-10-06,7,1,2023-11-04
4084,NYK,2023-10-09,7,1,2023-12-08
4085,TOR,2023-10-02,3,1,2023-11-30
4086,DEN,2023-10-06,5,1,2023-12-12
4087,HOU,2023-10-09,5,1,2023-11-11
4088,MEM,2023-10-18,19,0,
4089,MIA,2023-10-10,16,0,
4090,TOR,2023-10-27,8,0,
4091,MEM,2023-10-19,3,1,2024-01-17
4092,LAL,2023-10-05,13,0,
4093,LAL,2023-10-12,7,1,2023-11-30
4094,BOS,2023-10-23,20,0,
4095,DAL,2023-10-25,3,1,2023-11-30
4096,MEM,2023-10-25,9,0,
